target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,Tm10,Tm11,Tm12,Tm13,Tm14,Tm15,Tm16,Tm17,Tm18,Tm19,Tm20,trend,skew,mean,stddev,hurst,serialcorr,date
33.2,32.6,32.6,30.2,31.4,30.2,29.0,29.0,29.0,30.2,39.8,32.6,33.2,33.8,33.8,33.8,35.1,42.4,43.2,44.0,42.4,1.4441979100928302,0.8210177374698899,34.415,5.07255515391146,0.0326775329580834,0.0014636341957802198,1973-10-04
30.2,33.2,32.6,32.6,30.2,31.4,30.2,29.0,29.0,29.0,30.2,39.8,32.6,33.2,33.8,33.8,33.8,35.1,42.4,43.2,44.0,1.3568149352326102,1.06048057939752,33.955,4.71486730292704,0.000164033636998344,0.00498456677899839,1973-10-05
29.0,30.2,33.2,32.6,32.6,30.2,31.4,30.2,29.0,29.0,29.0,30.2,39.8,32.6,33.2,33.8,33.8,33.8,35.1,42.4,43.2,1.1881024269820601,1.27112350413929,33.265,4.14249797509718,-0.0121652293990309,0.026854819816202004,1973-10-06
28.4,29.0,30.2,33.2,32.6,32.6,30.2,31.4,30.2,29.0,29.0,29.0,30.2,39.8,32.6,33.2,33.8,33.8,33.8,35.1,42.4,0.996116616813045,1.3911222309198998,32.555,3.5202384787636807,-0.0648929214492906,0.18580362569385397,1973-10-07
30.8,28.4,29.0,30.2,33.2,32.6,32.6,30.2,31.4,30.2,29.0,29.0,29.0,30.2,39.8,32.6,33.2,33.8,33.8,33.8,35.1,0.885297347107545,1.04280044133876,31.855,2.7719411780802297,0.0019385772124574602,0.124017707877161,1973-10-08
35.1,30.8,28.4,29.0,30.2,33.2,32.6,32.6,30.2,31.4,30.2,29.0,29.0,29.0,30.2,39.8,32.6,33.2,33.8,33.8,33.8,0.855634505094864,1.31247696188284,31.64,2.6719596593235897,-0.0231665727071229,0.126223134113987,1973-10-09
41.7,35.1,30.8,28.4,29.0,30.2,33.2,32.6,32.6,30.2,31.4,30.2,29.0,29.0,29.0,30.2,39.8,32.6,33.2,33.8,33.8,0.860441907424385,1.22334515519106,31.705,2.74216107630844,-0.0587366954523517,0.2211371180938,1973-10-10
60.9,41.7,35.1,30.8,28.4,29.0,30.2,33.2,32.6,32.6,30.2,31.4,30.2,29.0,29.0,29.0,30.2,39.8,32.6,33.2,33.8,1.0482713122761702,1.45799982890921,32.1,3.51882157307782,-0.0750956360343077,0.18249091614574,1973-10-11
40.2,60.9,41.7,35.1,30.8,28.4,29.0,30.2,33.2,32.6,32.6,30.2,31.4,30.2,29.0,29.0,29.0,30.2,39.8,32.6,33.2,1.9933184114148101,2.8400438502281404,33.455,7.34520789000342,-0.163186246798484,0.130398625950157,1973-10-12
35.7,40.2,60.9,41.7,35.1,30.8,28.4,29.0,30.2,33.2,32.6,32.6,30.2,31.4,30.2,29.0,29.0,29.0,30.2,39.8,32.6,1.3079252198315001,2.5658764734893302,33.805,7.497611900500469,0.0753361481973475,0.0261673556063596,1973-10-13
33.8,35.7,40.2,60.9,41.7,35.1,30.8,28.4,29.0,30.2,33.2,32.6,32.6,30.2,31.4,30.2,29.0,29.0,29.0,30.2,39.8,0.9883756262890141,2.49741398926886,33.96,7.5034307942574205,0.0336629499982761,0.0212148616289546,1973-10-14
30.2,33.8,35.7,40.2,60.9,41.7,35.1,30.8,28.4,29.0,30.2,33.2,32.6,32.6,30.2,31.4,30.2,29.0,29.0,29.0,30.2,1.01033757895993,2.7270003132780296,33.66,7.37652036068355,0.05489397967126401,0.0133311743345614,1973-10-15
29.6,30.2,33.8,35.7,40.2,60.9,41.7,35.1,30.8,28.4,29.0,30.2,33.2,32.6,32.6,30.2,31.4,30.2,29.0,29.0,29.0,1.0089076260214,2.7270003132780296,33.66,7.37652036068355,0.0401590139027158,0.0162631464412267,1973-10-16
31.4,29.6,30.2,33.8,35.7,40.2,60.9,41.7,35.1,30.8,28.4,29.0,30.2,33.2,32.6,32.6,30.2,31.4,30.2,29.0,29.0,0.9985928894004279,2.74000115090763,33.69,7.357767109803441,0.0122557480983989,0.0172815488080273,1973-10-17
35.1,31.4,29.6,30.2,33.8,35.7,40.2,60.9,41.7,35.1,30.8,28.4,29.0,30.2,33.2,32.6,32.6,30.2,31.4,30.2,29.0,0.9900616301311129,2.77157196280438,33.81,7.29656732558825,-0.0168833729618187,0.0182804760819226,1973-10-18
35.1,35.1,31.4,29.6,30.2,33.8,35.7,40.2,60.9,41.7,35.1,30.8,28.4,29.0,30.2,33.2,32.6,32.6,30.2,31.4,30.2,0.977655938079381,2.75638472273344,34.115,7.21192543091321,-0.04863828608504799,0.0208376044695968,1973-10-19
32.0,35.1,35.1,31.4,29.6,30.2,33.8,35.7,40.2,60.9,41.7,35.1,30.8,28.4,29.0,30.2,33.2,32.6,32.6,30.2,31.4,0.9639209832293041,2.72632849803437,34.36,7.15493204940333,-0.0285117708460749,0.0216917980762726,1973-10-20
31.4,32.0,35.1,35.1,31.4,29.6,30.2,33.8,35.7,40.2,60.9,41.7,35.1,30.8,28.4,29.0,30.2,33.2,32.6,32.6,30.2,0.963365038534189,2.72884853469192,34.39,7.143115935161481,0.0242137138010211,0.0252553448254741,1973-10-21
30.2,31.4,32.0,35.1,35.1,31.4,29.6,30.2,33.8,35.7,40.2,60.9,41.7,35.1,30.8,28.4,29.0,30.2,33.2,32.6,32.6,0.9564001966909841,2.74700789762248,34.45,7.11103664069193,0.0047165128375393,0.0241727282096847,1973-10-22
27.8,30.2,31.4,32.0,35.1,35.1,31.4,29.6,30.2,33.8,35.7,40.2,60.9,41.7,35.1,30.8,28.4,29.0,30.2,33.2,32.6,0.9633633304435679,2.727802887983,34.33,7.16395215829334,-0.0122754522138189,0.0233953921910994,1973-10-23
29.0,27.8,30.2,31.4,32.0,35.1,35.1,31.4,29.6,30.2,33.8,35.7,40.2,60.9,41.7,35.1,30.8,28.4,29.0,30.2,33.2,0.9818505677852378,2.6371955094762205,34.09,7.3039931400209905,-0.0332171185171762,0.021792906825007,1973-10-24
29.0,29.0,27.8,30.2,31.4,32.0,35.1,35.1,31.4,29.6,30.2,33.8,35.7,40.2,60.9,41.7,35.1,30.8,28.4,29.0,30.2,0.9951382408644921,2.61530452941692,33.88,7.39079085576667,-0.0381454268335146,0.0179053689372134,1973-10-25
27.3,29.0,29.0,27.8,30.2,31.4,32.0,35.1,35.1,31.4,29.6,30.2,33.8,35.7,40.2,60.9,41.7,35.1,30.8,28.4,29.0,0.999845799949995,2.59333486283638,33.82,7.427020370171831,-0.016793257446161,0.0177068647041644,1973-10-26
26.2,27.3,29.0,29.0,27.8,30.2,31.4,32.0,35.1,35.1,31.4,29.6,30.2,33.8,35.7,40.2,60.9,41.7,35.1,30.8,28.4,1.00913566424082,2.53762512617434,33.735,7.494508515889269,0.0419931538510073,0.0185224373775218,1973-10-27
27.3,26.2,27.3,29.0,29.0,27.8,30.2,31.4,32.0,35.1,35.1,31.4,29.6,30.2,33.8,35.7,40.2,60.9,41.7,35.1,30.8,1.0242521790185302,2.4512407767111,33.625,7.592439106041441,0.0855742065122119,0.015000818104021003,1973-10-28
28.4,27.3,26.2,27.3,29.0,29.0,27.8,30.2,31.4,32.0,35.1,35.1,31.4,29.6,30.2,33.8,35.7,40.2,60.9,41.7,35.1,1.0507142155445501,2.39214883901054,33.45,7.700546802184349,0.0983139218526249,0.0102195236944512,1973-10-29
28.4,28.4,27.3,26.2,27.3,29.0,29.0,27.8,30.2,31.4,32.0,35.1,35.1,31.4,29.6,30.2,33.8,35.7,40.2,60.9,41.7,1.09018925199008,2.4456499383466297,33.115,7.77040776549759,0.0341634452692796,0.00996685401562614,1973-10-30
28.4,28.4,28.4,27.3,26.2,27.3,29.0,29.0,27.8,30.2,31.4,32.0,35.1,35.1,31.4,29.6,30.2,33.8,35.7,40.2,60.9,1.47161218453403,2.8313316620333304,32.45,7.563381310108941,-0.23085192812993302,0.0838729844024336,1973-10-31
28.4,28.4,28.4,28.4,27.3,26.2,27.3,29.0,29.0,27.8,30.2,31.4,32.0,35.1,35.1,31.4,29.6,30.2,33.8,35.7,40.2,1.73683867588817,1.0190615931131701,30.825,3.5620625308498197,-0.0523060104753952,0.00413855142420683,1973-11-01
28.4,28.4,28.4,28.4,28.4,27.3,26.2,27.3,29.0,29.0,27.8,30.2,31.4,32.0,35.1,35.1,31.4,29.6,30.2,33.8,35.7,1.55851849737478,0.68668102110442,30.235,2.82940853034321,-0.0322356519024958,0.0018308603926187102,1973-11-02
28.4,28.4,28.4,28.4,28.4,28.4,27.3,26.2,27.3,29.0,29.0,27.8,30.2,31.4,32.0,35.1,35.1,31.4,29.6,30.2,33.8,1.4304351290853101,0.834079227407759,29.87,2.5437436150185,-0.0297831200585807,0.00166273768553826,1973-11-03
27.8,28.4,28.4,28.4,28.4,28.4,28.4,27.3,26.2,27.3,29.0,29.0,27.8,30.2,31.4,32.0,35.1,35.1,31.4,29.6,30.2,1.51390748370516,1.1062246652609,29.6,2.38636477557503,0.0409705943989617,0.00037328747853338,1973-11-04
27.8,27.8,28.4,28.4,28.4,28.4,28.4,28.4,27.3,26.2,27.3,29.0,29.0,27.8,30.2,31.4,32.0,35.1,35.1,31.4,29.6,1.5366701113830101,1.19752611812398,29.48,2.41477905712652,0.0912934734363417,0.00037264224287481,1973-11-05
28.4,27.8,27.8,28.4,28.4,28.4,28.4,28.4,28.4,27.3,26.2,27.3,29.0,29.0,27.8,30.2,31.4,32.0,35.1,35.1,31.4,1.62450966957104,1.2517388271143601,29.39,2.44344450574012,0.0825508001181749,0.000356496038725451,1973-11-06
29.0,28.4,27.8,27.8,28.4,28.4,28.4,28.4,28.4,28.4,27.3,26.2,27.3,29.0,29.0,27.8,30.2,31.4,32.0,35.1,35.1,2.08942401613688,1.4690978959767402,29.24,2.4053449254787402,0.00869038168258003,0.00122302939954688,1973-11-07
29.0,29.0,28.4,27.8,27.8,28.4,28.4,28.4,28.4,28.4,28.4,27.3,26.2,27.3,29.0,29.0,27.8,30.2,31.4,32.0,35.1,1.68125235694427,1.7319135609538099,28.935,1.97064643414821,-0.0270484966863035,0.0115400253559952,1973-11-08
29.0,29.0,29.0,28.4,27.8,27.8,28.4,28.4,28.4,28.4,28.4,28.4,27.3,26.2,27.3,29.0,29.0,27.8,30.2,31.4,32.0,1.37301552238639,0.9675487612157521,28.63,1.3361767925886998,0.00317638369283856,0.00878651085264703,1973-11-09
28.4,29.0,29.0,29.0,28.4,27.8,27.8,28.4,28.4,28.4,28.4,28.4,28.4,27.3,26.2,27.3,29.0,29.0,27.8,30.2,31.4,1.11830599778473,0.6221739639590971,28.48,1.08220048731131,-0.00627167009746898,0.0504383169614889,1973-11-10
29.6,28.4,29.0,29.0,29.0,28.4,27.8,27.8,28.4,28.4,28.4,28.4,28.4,28.4,27.3,26.2,27.3,29.0,29.0,27.8,30.2,0.898515334032754,-0.39264542270545794,28.33,0.8360936739259229,0.00692002747738659,0.183399318855447,1973-11-11
35.7,29.6,28.4,29.0,29.0,29.0,28.4,27.8,27.8,28.4,28.4,28.4,28.4,28.4,28.4,27.3,26.2,27.3,29.0,29.0,27.8,1.04187920997741,-0.898863661961297,28.3,0.7739169002037959,0.0221303141938275,0.0498812943368151,1973-11-12
29.6,35.7,29.6,28.4,29.0,29.0,29.0,28.4,27.8,27.8,28.4,28.4,28.4,28.4,28.4,28.4,27.3,26.2,27.3,29.0,29.0,2.44692453526724,2.8958287623923,28.695,1.81759673600522,-0.0868367467866782,0.28897780523768296,1973-11-13
28.4,29.6,35.7,29.6,28.4,29.0,29.0,29.0,28.4,27.8,27.8,28.4,28.4,28.4,28.4,28.4,28.4,27.3,26.2,27.3,29.0,1.1346422637384599,2.8032964505688502,28.725,1.82781865966829,0.0150868753763348,0.13626473054226299,1973-11-14
29.0,28.4,29.6,35.7,29.6,28.4,29.0,29.0,29.0,28.4,27.8,27.8,28.4,28.4,28.4,28.4,28.4,28.4,27.3,26.2,27.3,0.8393320873546469,2.85253257359357,28.695,1.8279914199959901,0.0520097014620585,0.133743098386575,1973-11-15
27.8,29.0,28.4,29.6,35.7,29.6,28.4,29.0,29.0,29.0,28.4,27.8,27.8,28.4,28.4,28.4,28.4,28.4,28.4,27.3,26.2,0.824720080541156,2.8725466447870396,28.78,1.79900557326307,0.0387093171463761,0.20624143233196698,1973-11-16
27.8,27.8,29.0,28.4,29.6,35.7,29.6,28.4,29.0,29.0,29.0,28.4,27.8,27.8,28.4,28.4,28.4,28.4,28.4,28.4,27.3,0.7883157640671942,3.36574238934151,28.86,1.71169352888948,0.0307533265444133,0.29578138413074395,1973-11-17
27.8,27.8,27.8,29.0,28.4,29.6,35.7,29.6,28.4,29.0,29.0,29.0,28.4,27.8,27.8,28.4,28.4,28.4,28.4,28.4,28.4,0.777101185507098,3.4729266545473796,28.885,1.69123903505218,0.00467383479490443,0.271258646758916,1973-11-18
28.4,27.8,27.8,27.8,29.0,28.4,29.6,35.7,29.6,28.4,29.0,29.0,29.0,28.4,27.8,27.8,28.4,28.4,28.4,28.4,28.4,0.7836796057542409,3.42768583795701,28.855,1.70555593652966,-0.00398957677939173,0.24593492579674603,1973-11-19
27.8,28.4,27.8,27.8,27.8,29.0,28.4,29.6,35.7,29.6,28.4,29.0,29.0,29.0,28.4,27.8,27.8,28.4,28.4,28.4,28.4,0.7836796057542409,3.42768583795701,28.855,1.70555593652966,-0.0151028302430233,0.23705909276466,1973-11-20
27.8,27.8,28.4,27.8,27.8,27.8,29.0,28.4,29.6,35.7,29.6,28.4,29.0,29.0,29.0,28.4,27.8,27.8,28.4,28.4,28.4,0.7880926593270121,3.3889448966272098,28.825,1.7192026915802698,-0.00598451730074201,0.235024131205316,1973-11-21
27.8,27.8,27.8,28.4,27.8,27.8,27.8,29.0,28.4,29.6,35.7,29.6,28.4,29.0,29.0,29.0,28.4,27.8,27.8,28.4,28.4,0.79238513356923,3.35618018256307,28.795,1.73219513912261,-0.00995120499990081,0.21499534415205102,1973-11-22
27.3,27.8,27.8,27.8,28.4,27.8,27.8,27.8,29.0,28.4,29.6,35.7,29.6,28.4,29.0,29.0,29.0,28.4,27.8,27.8,28.4,0.798035849399702,3.3289339222345204,28.765,1.7445478980013898,-0.014468581637271003,0.19749813586586698,1973-11-23
27.3,27.3,27.8,27.8,27.8,28.4,27.8,27.8,27.8,29.0,28.4,29.6,35.7,29.6,28.4,29.0,29.0,29.0,28.4,27.8,27.8,0.8131002409430291,3.23269428447281,28.71,1.77375605039582,0.00418193333980947,0.18309713716172601,1973-11-24
27.8,27.3,27.3,27.8,27.8,27.8,28.4,27.8,27.8,27.8,29.0,28.4,29.6,35.7,29.6,28.4,29.0,29.0,29.0,28.4,27.8,0.8196720328585421,3.165495501917,28.685,1.7906996574406,0.009212060862140659,0.16312225953773302,1973-11-25
28.4,27.8,27.3,27.3,27.8,27.8,27.8,28.4,27.8,27.8,27.8,29.0,28.4,29.6,35.7,29.6,28.4,29.0,29.0,29.0,28.4,0.821767879868712,3.165495501917,28.685,1.7906996574406,-0.00277953419924245,0.142619589503294,1973-11-26
27.8,28.4,27.8,27.3,27.3,27.8,27.8,27.8,28.4,27.8,27.8,27.8,29.0,28.4,29.6,35.7,29.6,28.4,29.0,29.0,29.0,0.8223935401674999,3.165495501917,28.685,1.7906996574406,-0.01374809820176,0.135906554674694,1973-11-27
27.8,27.8,28.4,27.8,27.3,27.3,27.8,27.8,27.8,28.4,27.8,27.8,27.8,29.0,28.4,29.6,35.7,29.6,28.4,29.0,29.0,0.82436864542076,3.2143366614455897,28.625,1.79967102256876,0.00595473860742715,0.137679151797835,1973-11-28
27.8,27.8,27.8,28.4,27.8,27.3,27.3,27.8,27.8,27.8,28.4,27.8,27.8,27.8,29.0,28.4,29.6,35.7,29.6,28.4,29.0,0.825969635906027,3.27465602717279,28.565,1.8065014166673299,0.0255029400268328,0.131368571972901,1973-11-29
27.8,27.8,27.8,27.8,28.4,27.8,27.3,27.3,27.8,27.8,27.8,28.4,27.8,27.8,27.8,29.0,28.4,29.6,35.7,29.6,28.4,0.829656580739855,3.34634086672769,28.505,1.8112150617748302,0.0635876111659585,0.121958916512613,1973-11-30
32.0,27.8,27.8,27.8,27.8,28.4,27.8,27.3,27.3,27.8,27.8,27.8,28.4,27.8,27.8,27.8,29.0,28.4,29.6,35.7,29.6,0.8411121300021669,3.3566598445355997,28.475,1.81800208441777,0.0480795878951421,0.114914814348972,1973-12-01
27.8,32.0,27.8,27.8,27.8,27.8,28.4,27.8,27.3,27.3,27.8,27.8,27.8,28.4,27.8,27.8,27.8,29.0,28.4,29.6,35.7,1.30133649071509,2.7536313429160804,28.595,1.9690967739710399,-0.11877693891536599,0.443724840964272,1973-12-02
27.8,27.8,32.0,27.8,27.8,27.8,27.8,28.4,27.8,27.3,27.3,27.8,27.8,27.8,28.4,27.8,27.8,27.8,29.0,28.4,29.6,0.907280493969115,2.65566468274357,28.2,1.04377856090769,0.0269585481748591,0.8985710459287309,1973-12-03
27.8,27.8,27.8,32.0,27.8,27.8,27.8,27.8,28.4,27.8,27.3,27.3,27.8,27.8,27.8,28.4,27.8,27.8,27.8,29.0,28.4,0.655657410296043,3.20842754004488,28.11,0.993081329154762,0.0373135294099449,0.8369826599774641,1973-12-04
28.4,27.8,27.8,27.8,32.0,27.8,27.8,27.8,27.8,28.4,27.8,27.3,27.3,27.8,27.8,27.8,28.4,27.8,27.8,27.8,29.0,0.659111096233179,3.30000655648754,28.08,0.9929223216556801,0.00395786873338422,0.800142106464871,1973-12-05
29.0,28.4,27.8,27.8,27.8,32.0,27.8,27.8,27.8,27.8,28.4,27.8,27.3,27.3,27.8,27.8,27.8,28.4,27.8,27.8,27.8,0.657254418448773,3.56330463881895,28.05,0.9725170814356991,0.0034624115410618397,0.820353034610592,1973-12-06
28.4,29.0,28.4,27.8,27.8,27.8,32.0,27.8,27.8,27.8,27.8,28.4,27.8,27.3,27.3,27.8,27.8,27.8,28.4,27.8,27.8,0.6681077133191949,3.20842754004488,28.11,0.993081329154762,-0.000646841303213175,0.8718078752707529,1973-12-07
28.4,28.4,29.0,28.4,27.8,27.8,27.8,32.0,27.8,27.8,27.8,27.8,28.4,27.8,27.3,27.3,27.8,27.8,27.8,28.4,27.8,0.664922510610339,3.1260568420874195,28.14,0.992286036860021,0.0152979626347784,0.8984997571283578,1973-12-08
27.8,28.4,28.4,29.0,28.4,27.8,27.8,27.8,32.0,27.8,27.8,27.8,27.8,28.4,27.8,27.3,27.3,27.8,27.8,27.8,28.4,0.663048426497666,3.0525826185624396,28.17,0.9905341461740941,0.0039740332312842895,0.927193609834479,1973-12-09
28.4,27.8,28.4,28.4,29.0,28.4,27.8,27.8,27.8,32.0,27.8,27.8,27.8,27.8,28.4,27.8,27.3,27.3,27.8,27.8,27.8,0.6675726706184001,3.1260568420874195,28.14,0.992286036860021,0.0153944837124778,0.928076593598769,1973-12-10
28.4,28.4,27.8,28.4,28.4,29.0,28.4,27.8,27.8,27.8,32.0,27.8,27.8,27.8,27.8,28.4,27.8,27.3,27.3,27.8,27.8,0.663048426497666,3.0525826185624396,28.17,0.9905341461740941,-0.00213305805326344,0.8850005400840271,1973-12-11
28.4,28.4,28.4,27.8,28.4,28.4,29.0,28.4,27.8,27.8,27.8,32.0,27.8,27.8,27.8,27.8,28.4,27.8,27.3,27.3,27.8,0.6582889431081,2.9878208920612095,28.2,0.987820567554761,-0.004730701641909379,0.864016950761962,1973-12-12
28.4,28.4,28.4,28.4,27.8,28.4,28.4,29.0,28.4,27.8,27.8,27.8,32.0,27.8,27.8,27.8,27.8,28.4,27.8,27.3,27.3,0.658395436602607,2.93171514135648,28.23,0.9841373459987549,0.00856289128217034,0.7948546247595071,1973-12-13
28.4,28.4,28.4,28.4,28.4,27.8,28.4,28.4,29.0,28.4,27.8,27.8,27.8,32.0,27.8,27.8,27.8,27.8,28.4,27.8,27.3,0.642157499387342,3.03263071233544,28.285,0.959865670426418,0.0156622806545077,0.607386006814114,1973-12-14
27.8,28.4,28.4,28.4,28.4,28.4,27.8,28.4,28.4,29.0,28.4,27.8,27.8,27.8,32.0,27.8,27.8,27.8,27.8,28.4,27.8,0.624885824460126,3.19963172133015,28.34,0.931552185164208,0.0098587882315424,0.487522201595401,1973-12-15
27.3,27.8,28.4,28.4,28.4,28.4,28.4,27.8,28.4,28.4,29.0,28.4,27.8,27.8,27.8,32.0,27.8,27.8,27.8,27.8,28.4,0.627716767404672,3.19963172133015,28.34,0.931552185164208,0.00577335720302342,0.487522201595401,1973-12-16
26.7,27.3,27.8,28.4,28.4,28.4,28.4,28.4,27.8,28.4,28.4,29.0,28.4,27.8,27.8,27.8,32.0,27.8,27.8,27.8,27.8,0.646795515461736,3.03263071233544,28.285,0.959865670426418,0.0185460685300225,0.6197668051852,1973-12-17
25.7,26.7,27.3,27.8,28.4,28.4,28.4,28.4,28.4,27.8,28.4,28.4,29.0,28.4,27.8,27.8,27.8,32.0,27.8,27.8,27.8,0.6843686437860009,2.5048686005459198,28.23,1.018822850156,0.0279969163133458,0.8978935435285871,1973-12-18
25.2,25.7,26.7,27.3,27.8,28.4,28.4,28.4,28.4,28.4,27.8,28.4,28.4,29.0,28.4,27.8,27.8,27.8,32.0,27.8,27.8,0.778338786896242,1.40816308774221,28.125,1.16342280860354,0.0491610994978774,0.577968719809843,1973-12-19
25.2,25.2,25.7,26.7,27.3,27.8,28.4,28.4,28.4,28.4,28.4,27.8,28.4,28.4,29.0,28.4,27.8,27.8,27.8,32.0,27.8,0.8831848401807009,0.666229217187061,27.995,1.3343537761778201,0.0455256274056296,0.17522519067190398,1973-12-20
25.2,25.2,25.2,25.7,26.7,27.3,27.8,28.4,28.4,28.4,28.4,28.4,27.8,28.4,28.4,29.0,28.4,27.8,27.8,27.8,32.0,1.39067489099109,0.398533201864945,27.865,1.4737260332411297,-0.0534040728055746,0.0469135514427518,1973-12-21
25.7,25.2,25.2,25.2,25.7,26.7,27.3,27.8,28.4,28.4,28.4,28.4,28.4,27.8,28.4,28.4,29.0,28.4,27.8,27.8,27.8,2.66632156718107,-1.02408565235552,27.525,1.23453592388736,0.0091853582136137,0.000185151437301467,1973-12-22
25.7,25.7,25.2,25.2,25.2,25.7,26.7,27.3,27.8,28.4,28.4,28.4,28.4,28.4,27.8,28.4,28.4,29.0,28.4,27.8,27.8,2.8025456060870297,-0.7829988319956601,27.42,1.2976091374848602,0.00850399613806739,7.59550526616692e-05,1973-12-23
25.7,25.7,25.7,25.2,25.2,25.2,25.7,26.7,27.3,27.8,28.4,28.4,28.4,28.4,28.4,27.8,28.4,28.4,29.0,28.4,27.8,2.7727565965138297,-0.5696367393623891,27.315,1.3491810381428502,0.021776263693183997,6.01484467479541e-05,1973-12-24
25.7,25.7,25.7,25.7,25.2,25.2,25.2,25.7,26.7,27.3,27.8,28.4,28.4,28.4,28.4,28.4,27.8,28.4,28.4,29.0,28.4,3.06239638878039,-0.374321496741753,27.21,1.39053189368976,0.018962696649419998,6.092928838852261e-05,1973-12-25
25.7,25.7,25.7,25.7,25.7,25.2,25.2,25.2,25.7,26.7,27.3,27.8,28.4,28.4,28.4,28.4,28.4,27.8,28.4,28.4,29.0,3.36352971473417,-0.169961506142493,27.075,1.39995300673009,0.0078337616569198,8.748423134796729e-05,1973-12-26
25.2,25.7,25.7,25.7,25.7,25.7,25.2,25.2,25.2,25.7,26.7,27.3,27.8,28.4,28.4,28.4,28.4,28.4,27.8,28.4,28.4,3.34742493698936,-0.0220231660273603,26.91,1.3548742415908301,0.0165580248204173,5.54401065254728e-05,1973-12-27
25.2,25.2,25.7,25.7,25.7,25.7,25.7,25.2,25.2,25.2,25.7,26.7,27.3,27.8,28.4,28.4,28.4,28.4,28.4,27.8,28.4,3.3566259162051297,0.16350263227714001,26.75,1.35859834891855,0.0248664439877328,8.6359250089818e-05,1973-12-28
24.6,25.2,25.2,25.7,25.7,25.7,25.7,25.7,25.2,25.2,25.2,25.7,26.7,27.3,27.8,28.4,28.4,28.4,28.4,28.4,27.8,3.3656025013667703,0.35478289400856705,26.59,1.3423859355639898,0.0374746257336499,5.139777156815129e-05,1973-12-29
25.2,24.6,25.2,25.2,25.7,25.7,25.7,25.7,25.7,25.2,25.2,25.2,25.7,26.7,27.3,27.8,28.4,28.4,28.4,28.4,28.4,3.8815255708098597,0.48638300047410293,26.43,1.38073207126929,0.0352345194652779,0.000125213223200693,1973-12-30
26.2,25.2,24.6,25.2,25.2,25.7,25.7,25.7,25.7,25.7,25.2,25.2,25.2,25.7,26.7,27.3,27.8,28.4,28.4,28.4,28.4,3.6189935408946603,0.703585775280197,26.27,1.3247045350806201,0.0235457895089602,0.00011320801873993001,1973-12-31
25.7,26.2,25.2,24.6,25.2,25.2,25.7,25.7,25.7,25.7,25.7,25.2,25.2,25.2,25.7,26.7,27.3,27.8,28.4,28.4,28.4,2.9837510088984502,0.880977848653935,26.16,1.22620510004176,0.0103422463277629,0.000190155971609873,1974-01-01
25.7,25.7,26.2,25.2,24.6,25.2,25.2,25.7,25.7,25.7,25.7,25.7,25.2,25.2,25.2,25.7,26.7,27.3,27.8,28.4,28.4,2.24030170170499,1.11700206530545,26.025,1.10970598287161,0.022012456446922995,0.000511315520807076,1974-01-02
25.2,25.7,25.7,26.2,25.2,24.6,25.2,25.2,25.7,25.7,25.7,25.7,25.7,25.2,25.2,25.2,25.7,26.7,27.3,27.8,28.4,1.91146545302285,1.3425205576551797,25.89,0.959660027520711,0.0163567220136627,0.00219057747430362,1974-01-03
25.7,25.2,25.7,25.7,26.2,25.2,24.6,25.2,25.2,25.7,25.7,25.7,25.7,25.7,25.2,25.2,25.2,25.7,26.7,27.3,27.8,1.56358911665537,1.35163614332183,25.73,0.7664683191173179,0.0196798690726032,0.0082913237524942,1974-01-04
24.6,25.7,25.2,25.7,25.7,26.2,25.2,24.6,25.2,25.2,25.7,25.7,25.7,25.7,25.7,25.2,25.2,25.2,25.7,26.7,27.3,1.2075558253404,1.17711464722342,25.625,0.5919414978206079,0.000742178603092719,0.0466326037849693,1974-01-05
25.2,24.6,25.7,25.2,25.7,25.7,26.2,25.2,24.6,25.2,25.2,25.7,25.7,25.7,25.7,25.7,25.2,25.2,25.2,25.7,26.7,0.987418749683675,0.29244572207695896,25.49,0.4887147483585471,0.0112812363194208,0.493461113005461,1974-01-06
25.2,25.2,24.6,25.7,25.2,25.7,25.7,26.2,25.2,24.6,25.2,25.2,25.7,25.7,25.7,25.7,25.7,25.2,25.2,25.2,25.7,0.7903062490200509,-0.39557715306362895,25.415,0.400361678591009,0.006678548855618229,0.38888331073259,1974-01-07
25.2,25.2,25.2,24.6,25.7,25.2,25.7,25.7,26.2,25.2,24.6,25.2,25.2,25.7,25.7,25.7,25.7,25.7,25.2,25.2,25.2,0.768662241526671,-0.23953822931951702,25.39,0.397227231800905,0.0135174070289316,0.302019794932495,1974-01-08
25.2,25.2,25.2,25.2,24.6,25.7,25.2,25.7,25.7,26.2,25.2,24.6,25.2,25.2,25.7,25.7,25.7,25.7,25.7,25.2,25.2,0.768662241526671,-0.23953822931951702,25.39,0.397227231800905,0.0193044779672285,0.302019794932495,1974-01-09
24.6,25.2,25.2,25.2,25.2,24.6,25.7,25.2,25.7,25.7,26.2,25.2,24.6,25.2,25.2,25.7,25.7,25.7,25.7,25.7,25.2,0.768662241526671,-0.23953822931951702,25.39,0.397227231800905,0.0250534881260583,0.302019794932495,1974-01-10
24.6,24.6,25.2,25.2,25.2,25.2,24.6,25.7,25.2,25.7,25.7,26.2,25.2,24.6,25.2,25.2,25.7,25.7,25.7,25.7,25.7,0.864043469932995,-0.29366344395952504,25.36,0.433346828399851,0.0270656661900433,0.261204421466781,1974-01-11
